1426887687.4,3883
1426887687.45,3904
1426887687.46,3906
1426887687.47,3910
1426887687.53,3937
1426887687.55,3946
1426887687.6,3969
1426887687.6,3970
1426887687.61,3973
1426887687.62,3976
1426887687.63,3978
1426887687.65,3986
1426887687.67,3992
1426887687.7,4005
1426887687.71,4008
1426887687.75,4027
1426887687.76,4028
1426887687.83,4063
1426887687.84,4066
1426887687.85,4068
1426887687.86,4074
1426887687.88,4079
1426887687.91,4094
1426887687.94,4106
1426887687.99,4127
1426887688.0,4132
1426887688.02,4138
1426887688.09,4173
1426887688.1,4174
1426887688.1,4175
1426887688.11,4176
1426887688.13,4184
1426887688.15,4193
1426887688.17,4201
1426887688.2,4216
1426887688.24,4235
1426887688.28,4251
1426887688.34,4282
1426887688.36,4287
1426887688.37,4290
1426887688.38,4294
1426887688.42,4315
1426887688.44,4321
1426887688.48,4338
1426887688.48,4341
1426887688.62,4405
1426887688.63,4409
1426887688.72,4451
1426887688.75,4462
1426887688.76,4467
1426887688.78,4474
1426887688.79,4480
1426887688.82,4493
1426887688.84,4498
1426887688.87,4511
1426887688.88,4516
1426887688.97,4554
1426887688.98,4557
1426887689.01,4572
1426887689.02,4576
1426887689.08,4603
1426887689.09,4608
1426887689.12,4621
1426887689.16,4636
1426887689.16,4639
1426887689.19,4651
1426887689.2,4653
1426887689.26,4682
1426887689.27,4686
1426887689.31,4700
1426887689.32,4704
1426887689.36,4722
1426887689.38,4729
1426887689.48,4773
1426887689.49,4781
1426887689.5,4782
1426887689.58,4818
1426887689.59,4822
1426887689.69,4868
1426887689.7,4875
1426887689.75,4896
1426887689.8,4916
1426887689.81,4923
1426887689.87,4947
1426887689.88,4951
1426887689.89,4954
1426887689.9,4956
1426887689.9,4957
1426887689.91,4959
1426887690.01,5005
1426887690.02,5007
1426887690.05,5021
1426887690.1,5044
1426887690.11,5046
1426887690.14,5062
1426887690.23,5106
1426887690.24,5109
1426887690.29,5132
1426887690.31,5138
1426887690.34,5152
1426887690.36,5161
1426887690.37,5163
1426887690.38,5165
1426887690.41,5182
1426887690.43,5188
1426887690.48,5210
1426887690.64,5288
1426887690.69,5311
1426887690.79,5357
1426887690.81,5364
1426887690.82,5367
1426887690.87,5389
1426887690.87,5390
1426887690.92,5412
1426887690.94,5423
1426887690.98,5437
1426887691.01,5451
1426887691.03,5458
1426887691.07,5479
1426887691.1,5489
1426887691.16,5520
1426887691.17,5523
1426887691.21,5541
1426887691.29,5579
1426887691.41,5634
1426887691.43,5642
1426887691.47,5664
1426887691.5,5675
1426887691.61,5724
1426887691.63,5737
1426887691.71,5772
1426887691.74,5787
1426887691.76,5794
1426887691.78,5800
1426887691.79,5806
1426887691.85,5832
1426887691.97,5891
1426887691.98,5893
1426887692.03,5916
1426887692.06,5928
1426887692.08,5937
1426887692.09,5938
1426887692.11,5948
1426887692.16,5971
1426887692.19,5986
1426887692.24,6008
1426887692.25,6011
1426887692.25,6012
1426887692.28,6021
1426887692.3,6031
1426887692.32,6039
1426887692.37,6058
1426887692.38,6062
1426887692.44,6093
1426887692.46,6100
1426887692.49,6115
1426887692.51,6119
1426887692.64,6183
1426887692.68,6202
1426887692.71,6211
1426887692.86,6283
1426887692.91,6302
1426887692.94,6317
1426887692.96,6326
1426887692.98,6333
1426887693.0,6339
1426887693.16,6415
1426887693.18,6421
1426887693.19,6427
1426887693.21,6434
1426887693.25,6447
1426887693.28,6459
1426887693.29,6464
1426887693.3,6465
1426887693.34,6483
1426887693.35,6485
1426887693.39,6503
1426887693.43,6521
1426887693.44,6523
1426887693.45,6525
1426887693.46,6529
1426887693.49,6539
1426887693.49,6540
1426887693.53,6557
1426887693.58,6576
1426887693.61,6588
1426887693.65,6606
1426887693.68,6617
1426887693.73,6641
1426887693.75,6649
1426887693.76,6651
1426887693.81,6672
1426887693.83,6683
1426887693.87,6701
1426887693.89,6709
1426887693.97,6743
1426887694.01,6763
1426887694.03,6769
1426887694.04,6774
1426887694.06,6782
1426887694.08,6790
1426887694.11,6801
1426887694.13,6808
1426887694.15,6816
1426887694.18,6828
1426887694.2,6836
1426887694.22,6844
1426887694.24,6853
1426887694.26,6859
1426887694.26,6861
1426887694.27,6863
1426887694.33,6887
1426887694.37,6907
1426887694.4,6922
1426887694.47,6953
1426887694.51,6968
1426887694.52,6969
1426887694.54,6976
1426887694.57,6991
1426887694.66,7034
1426887694.67,7036
1426887694.69,7045
1426887694.75,7069
1426887694.79,7087
1426887694.81,7093
1426887694.82,7100
1426887694.83,7102
1426887694.88,7125
1426887695.01,7184
1426887695.03,7189
1426887695.05,7197
1426887695.07,7204
1426887695.1,7219
1426887695.14,7235
1426887695.2,7260
1426887695.24,7277
1426887695.24,7278
1426887695.31,7309
1426887695.37,7332
1426887695.37,7334
1426887695.44,7363
1426887695.46,7371
1426887695.5,7387
1426887695.53,7403
1426887695.55,7407
1426887695.6,7431
1426887695.65,7455
1426887695.69,7475
1426887695.71,7483
1426887695.78,7511
1426887695.8,7517
1426887695.83,7531
1426887695.88,7554
1426887695.89,7558
1426887695.93,7577
1426887695.97,7594
1426887696.0,7605
1426887696.05,7627
1426887696.1,7646
1426887696.19,7655
1426887696.22,7666
1426887696.23,7670
1426887696.3,7703
1426887696.31,7706
1426887696.36,7724
1426887696.39,7738
1426887696.49,7783
1426887696.52,7795
1426887696.56,7812
1426887696.6,7830
1426887696.68,7863
1426887696.68,7865
1426887696.71,7877
1426887696.75,7890
1426887696.78,7903
1426887696.79,7906
1426887696.81,7912
1426887696.85,7932
1426887696.87,7938
1426887696.88,7943
1426887696.92,7960
1426887696.93,7963
1426887696.96,7977
1426887696.99,7989
1426887697.0,7992
1426887697.02,7996
1426887697.03,8003
1426887697.05,8007
1426887697.1,8031
1426887697.12,8035
1426887697.12,8038
1426887697.25,8092
1426887697.26,8097
1426887697.29,8107
1426887697.39,8156
1426887697.41,8162
1426887697.43,8170
1426887697.46,8179
1426887697.46,8181
1426887697.52,8205
1426887697.57,8226
1426887697.67,8273
1426887697.69,8279
1426887697.71,8285
1426887697.77,8316
1426887697.84,8348
1426887697.88,8362
1426887697.9,8370
1426887697.91,8375
1426887697.93,8384
1426887697.95,8389
1426887697.97,8397
1426887697.98,8399
1426887698.01,8414
1426887698.03,8421
1426887698.06,8432
1426887698.1,8451
1426887698.13,8458
1426887698.15,8465
1426887698.16,8466
1426887698.18,8474
1426887698.21,8485
1426887698.21,8486
1426887698.22,8488
1426887698.23,8490
1426887698.26,8502
1426887698.28,8506
1426887698.4,8556
1426887698.41,8559
1426887698.44,8569
1426887698.45,8570
1426887698.48,8582
1426887698.53,8600
1426887698.54,8603
1426887698.55,8604
1426887698.64,8646
1426887698.67,8657
1426887698.68,8660
1426887698.69,8664
1426887698.71,8668
1426887698.72,8672
1426887698.73,8675
1426887698.74,8676
1426887698.75,8680
1426887698.76,8681
1426887698.77,8683
1426887698.8,8693
1426887698.81,8697
1426887698.82,8701
1426887698.85,8710
1426887698.9,8731
1426887698.91,8737
1426887698.96,8758
1426887698.97,8760
1426887698.98,8762
1426887699.01,8774
1426887699.05,8790
1426887699.06,8791
1426887699.08,8800
1426887699.11,8810
1426887699.16,8832
1426887699.21,8854
1426887699.23,8863
1426887699.26,8871
1426887699.3,8886
1426887699.32,8894
1426887699.35,8905
1426887699.37,8911
1426887699.41,8928
1426887699.47,8954
1426887699.51,8966
1426887699.54,8977
1426887699.54,8978
1426887699.56,8983
1426887699.62,9004
1426887699.63,9008
1426887699.64,9010
1426887699.67,9020
1426887699.73,9042
1426887699.74,9047
1426887699.76,9049
1426887699.77,9053
1426887699.79,9060
1426887699.81,9063
1426887699.85,9081
1426887699.89,9096
1426887699.9,9099
1426887699.91,9101
1426887699.92,9102
1426887699.94,9107
1426887699.95,9110
1426887699.99,9123
1426887700.03,9137
1426887700.05,9145
1426887700.15,9190
1426887700.18,9201
1426887700.19,9205
1426887700.2,9207
1426887700.25,9227
1426887700.26,9228
1426887700.28,9231
1426887700.31,9245
1426887700.33,9250
1426887700.35,9256
1426887700.37,9264
1426887700.38,9266
1426887700.42,9276
1426887700.47,9297
1426887700.54,9324
1426887700.54,9325
1426887700.59,9346
1426887700.62,9355
1426887700.64,9363
1426887700.67,9373
1426887700.7,9386
1426887700.74,9399
1426887700.74,9400
1426887700.75,9402
1426887700.79,9417
1426887700.83,9433
1426887700.85,9437
1426887700.9,9457
1426887700.91,9458
1426887700.94,9471
1426887700.97,9480
1426887701.05,9515
1426887701.06,9518
1426887701.07,9522
1426887701.1,9533
1426887701.11,9534
1426887701.12,9539
1426887701.13,9543
1426887701.15,9547
1426887701.17,9554
1426887701.19,9562
1426887701.23,9578
1426887701.28,9601
1426887701.33,9622
1426887701.37,9636
1426887701.4,9647
1426887701.46,9673
1426887701.48,9681
1426887701.49,9683
1426887701.52,9695
1426887701.62,9737
1426887701.68,9764
1426887701.7,9769
1426887701.76,9796
1426887701.82,9823
1426887701.85,9833
1426887701.9,9852
1426887701.92,9861
1426887701.94,9868
1426887701.95,9870
1426887701.96,9875
1426887701.97,9876
1426887702.0,9890
1426887702.02,9898
1426887702.1,9931
1426887702.13,9944
1426887702.16,9955
1426887702.19,9966
1426887702.25,9992
1426887702.25,9993
1426887702.28,10003
1426887702.3,10009
1426887702.31,10013
1426887702.38,10044
1426887702.43,10062
1426887702.47,10078
1426887702.49,10086
1426887702.51,10091
1426887702.52,10093
1426887702.56,10112
1426887702.59,10124
1426887702.61,10132
1426887702.64,10142
1426887702.66,10149
1426887702.69,10161
1426887702.72,10171
1426887702.73,10174
1426887702.77,10190
1426887702.82,10209
1426887702.85,10220
1426887702.9,10242
1426887702.92,10247
1426887702.93,10251
1426887702.94,10253
1426887702.96,10259
1426887702.97,10263
1426887702.98,10266
1426887702.99,10270
1426887703.06,10296
1426887703.08,10301
1426887703.08,10302
1426887703.09,10303
1426887703.1,10306
1426887703.13,10317
1426887703.16,10329
1426887703.18,10336
1426887703.3,10393
1426887703.31,10395
1426887703.35,10408
1426887703.4,10431
1426887703.41,10436
1426887703.45,10453
1426887703.47,10458
1426887703.48,10460
1426887703.5,10465
1426887703.55,10488
1426887703.58,10496
1426887703.59,10499
1426887703.6,10504
1426887703.64,10517
1426887703.72,10556
1426887703.75,10565
1426887703.76,10569
1426887703.78,10574
1426887703.87,10614
1426887703.94,10644
1426887703.95,10651
1426887703.96,10653
1426887703.97,10654
1426887704.01,10672
1426887704.03,10679
1426887704.04,10680
1426887704.05,10684
1426887704.07,10689
1426887704.08,10694
1426887704.12,10707
1426887704.13,10712
1426887704.15,10716
1426887704.16,10720
1426887704.17,10723
1426887704.19,10729
1426887704.21,10735
1426887704.22,10738
1426887704.31,10773
1426887704.32,10775
1426887704.43,10828
1426887704.44,10830
1426887704.46,10835
1426887704.54,10867
1426887704.55,10869
1426887704.57,10874
1426887704.58,10878
1426887704.64,10903
1426887704.72,10937
1426887704.73,10939
1426887704.76,10946
1426887704.81,10966
1426887704.89,11002
1426887704.9,11004
1426887704.91,11005
1426887704.93,11015
1426887704.95,11021
1426887704.96,11022
1426887704.98,11026
1426887705.0,11032
1426887705.12,11086
1426887705.13,11088
1426887705.18,11110
1426887705.21,11120
1426887705.28,11149
1426887705.3,11157
1426887705.31,11158
1426887705.38,11188
1426887705.41,11201
1426887705.48,11226
1426887705.49,11232
1426887705.52,11239
1426887705.53,11241
1426887705.54,11242
1426887705.61,11273
1426887705.64,11282
1426887705.65,11286
1426887705.7,11304
1426887705.74,11324
1426887705.75,11325
1426887705.77,11331
1426887705.78,11333
1426887705.81,11342
1426887705.82,11344
1426887705.84,11351
1426887705.87,11361
1426887705.9,11372
1426887705.96,11398
1426887705.99,11407
1426887706.03,11424
1426887706.06,11436
1426887706.13,11464
1426887706.15,11472
1426887706.17,11478
1426887706.18,11481
1426887706.22,11498
1426887706.24,11505
1426887706.31,11536
1426887706.32,11537
1426887706.33,11539
1426887706.38,11558
1426887706.42,11574
1426887706.43,11576
1426887706.46,11587
1426887706.51,11608
1426887706.56,11624
1426887706.58,11633
1426887706.62,11647
1426887706.63,11648
1426887706.67,11667
1426887706.68,11668
1426887706.72,11684
1426887706.74,11690
1426887706.79,11707
1426887706.8,11711
1426887706.85,11729
1426887706.9,11753
1426887706.92,11759
1426887706.94,11764
1426887706.96,11767
1426887706.96,11768
1426887706.99,11777
1426887707.03,11787
1426887707.08,11809
1426887707.1,11813
1426887707.1,11814
1426887707.12,11816
1426887707.14,11824
1426887707.15,11826
1426887707.16,11827
1426887707.19,11836
1426887707.26,11869
1426887707.3,11881
1426887707.34,11900
1426887707.36,11906
1426887707.38,11909
1426887707.39,11913
1426887707.42,11924
1426887707.44,11927
1426887707.46,11937
1426887707.57,11981
1426887707.58,11985
1426887707.6,11991
1426887707.69,12022
1426887707.69,12023
1426887707.71,12025
1426887707.71,12026
1426887707.76,12043
1426887707.78,12050
1426887707.82,12066
1426887707.85,12074
1426887707.89,12090
1426887707.9,12093
1426887707.91,12094
1426887707.92,12095
1426887707.94,12102
1426887708.0,12126
1426887708.03,12134
1426887708.05,12143
1426887708.08,12151
1426887708.1,12156
1426887708.12,12165
1426887708.14,12170
1426887708.16,12176
1426887708.16,12177
1426887708.21,12194
1426887708.23,12202
1426887708.24,12204
1426887708.26,12212
1426887708.28,12218
1426887708.3,12224
1426887708.33,12234
1426887708.35,12243
1426887708.37,12247
1426887708.38,12251
1426887708.41,12261
1426887708.43,12267
1426887708.45,12272
1426887708.46,12277
1426887708.53,12304
1426887708.54,12306
1426887708.57,12313
1426887708.6,12323
1426887708.61,12327
1426887708.62,12330
1426887708.64,12333
1426887708.64,12334
1426887708.68,12348
1426887708.71,12356
1426887708.76,12372
1426887708.77,12374
1426887708.78,12378
1426887708.8,12382
1426887708.86,12407
1426887708.89,12415
1426887708.92,12426
1426887708.93,12428
1426887708.94,12429
1426887708.96,12433
1426887708.98,12442
1426887709.0,12447
1426887709.04,12462
1426887709.08,12478
1426887709.1,12480
1426887709.16,12504
1426887709.22,12530
1426887709.23,12532
1426887709.27,12544
1426887709.28,12549
1426887709.3,12554
1426887709.32,12561
1426887709.36,12573
1426887709.38,12580
1426887709.42,12595
1426887709.44,12602
1426887709.45,12604
1426887709.48,12617
1426887709.49,12618
1426887709.52,12628
1426887709.56,12643
1426887709.58,12648
1426887709.72,12708
1426887709.74,12713
1426887709.75,12714
1426887709.76,12717
1426887709.81,12735
1426887709.82,12737
1426887709.86,12751
1426887709.88,12754
1426887709.89,12757
1426887709.9,12760
1426887709.96,12782
1426887709.98,12785
1426887709.99,12788
1426887710.0,12789
1426887710.01,12790
1426887710.02,12795
1426887710.04,12801
1426887710.08,12812
1426887710.11,12822
1426887710.12,12827
1426887710.15,12835
1426887710.15,12836
1426887710.16,12837
1426887710.17,12839
1426887710.19,12845
1426887710.2,12846
1426887710.21,12847
1426887710.25,12855
1426887710.27,12862
1426887710.31,12876
1426887710.33,12881
1426887710.34,12884
1426887710.37,12892
1426887710.45,12925
1426887710.48,12936
1426887710.5,12941
1426887710.55,12962
1426887710.59,12976
1426887710.6,12977
1426887710.6,12978
1426887710.65,12994
1426887710.65,12995
1426887710.66,12996
1426887710.67,12997
1426887710.76,13033
1426887710.8,13047
1426887710.81,13049
1426887710.82,13050
1426887710.87,13070
1426887710.95,13101
1426887710.96,13102
1426887710.97,13106
1426887710.98,13107
1426887711.01,13116
1426887711.06,13136
1426887711.1,13152
1426887711.12,13156
1426887711.13,13161
1426887711.14,13162
1426887711.16,13167
1426887711.18,13171
1426887711.21,13183
1426887711.23,13191
1426887711.24,13194
1426887711.25,13195
1426887711.34,13229
1426887711.34,13230
1426887711.38,13244
1426887711.42,13259
1426887711.43,13260
1426887711.44,13262
1426887711.46,13266
1426887711.48,13274
1426887711.53,13294
1426887711.56,13305
1426887711.58,13308
1426887711.62,13327
1426887711.63,13329
1426887711.68,13345
1426887711.69,13349
1426887711.73,13362
1426887711.77,13378
1426887711.79,13382
1426887711.82,13395
1426887711.83,13396
1426887711.85,13404
1426887711.89,13419
1426887711.91,13423
1426887711.93,13427
1426887711.94,13429
1426887711.99,13450
1426887712.05,13470
1426887712.1,13491
1426887712.11,13493
1426887712.17,13515
1426887712.18,13517
1426887712.19,13522
1426887712.22,13532
1426887712.24,13539
1426887712.26,13545
1426887712.27,13546
1426887712.29,13554
1426887712.35,13580
1426887712.41,13602
1426887712.42,13607
1426887712.44,13613
1426887712.46,13616
1426887712.47,13622
1426887712.49,13626
1426887712.53,13641
1426887712.56,13656
1426887712.62,13677
1426887712.63,13683
1426887712.64,13684
1426887712.67,13694
1426887712.68,13697
1426887712.73,13716
1426887712.75,13720
1426887712.76,13724
1426887712.78,13731
1426887712.79,13732
1426887712.8,13733
1426887712.82,13742
1426887712.88,13762
1426887712.92,13781
1426887712.94,13784
1426887712.95,13789
1426887712.97,13795
1426887713.0,13805
1426887713.01,13807
1426887713.03,13812
1426887713.05,13820
1426887713.06,13824
1426887713.07,13825
1426887713.1,13835
1426887713.16,13856
1426887713.18,13864
1426887713.23,13886
1426887713.25,13890
1426887713.3,13908
1426887713.32,13916
1426887713.4,13951
1426887713.42,13954
1426887713.43,13958
1426887713.45,13961
1426887713.46,13964
1426887713.48,13970
1426887713.49,13972
1426887713.51,13975
1426887713.52,13979
1426887713.58,14002
1426887713.63,14022
1426887713.68,14040
1426887713.72,14055
1426887713.74,14060
1426887713.81,14086
1426887713.83,14093
1426887713.84,14095
1426887713.85,14098
1426887713.88,14108
1426887713.89,14113
1426887713.91,14121
1426887713.96,14139
1426887714.0,14154
1426887714.11,14201
1426887714.12,14203
1426887714.14,14208
1426887714.19,14227
1426887714.21,14233
1426887714.22,14235
1426887714.25,14247
1426887714.26,14252
1426887714.29,14262
1426887714.31,14268
1426887714.33,14276
1426887714.37,14291
1426887714.4,14300
1426887714.41,14304
1426887714.48,14332
1426887714.48,14333
1426887714.51,14340
1426887714.51,14342
1426887714.53,14345
1426887714.53,14347
1426887714.58,14365
1426887714.61,14375
1426887714.65,14392
1426887714.66,14393
1426887714.67,14394
1426887714.7,14405
1426887714.72,14412
1426887714.73,14414
1426887714.77,14429
1426887714.82,14450
1426887714.83,14451
1426887714.84,14452
1426887714.87,14464
1426887714.88,14465
1426887714.92,14481
1426887714.95,14491
1426887714.98,14501
1426887714.99,14503
1426887715.0,14505
1426887715.02,14509
1426887715.04,14515
1426887715.07,14523
1426887715.08,14526
1426887715.11,14537
1426887715.13,14541
1426887715.14,14545
1426887715.18,14559
1426887715.19,14564
1426887715.22,14572
1426887715.24,14581
1426887715.25,14583
1426887715.27,14588
1426887715.28,14591
1426887715.3,14594
1426887715.36,14618
1426887715.37,14621
1426887715.42,14642
1426887715.43,14643
1426887715.44,14647
1426887715.48,14661
1426887715.52,14674
1426887715.52,14675
1426887715.54,14678
1426887715.54,14679
1426887715.56,14682
1426887715.63,14715
1426887715.65,14721
1426887715.69,14733
1426887715.71,14743
1426887715.74,14753
1426887715.78,14768
1426887715.8,14772
1426887715.81,14776
1426887715.83,14780
1426887715.84,14781
1426887715.84,14782
1426887715.86,14785
1426887715.86,14786
1426887715.87,14787
1426887715.88,14789
1426887715.91,14798
1426887715.94,14810
1426887715.95,14812
1426887715.97,14816
1426887715.97,14817
1426887716.0,14828
1426887716.03,14836
1426887716.07,14852
1426887716.08,14854
1426887716.25,14921
1426887716.26,14923
1426887716.27,14925
1426887716.28,14927
1426887716.37,14963
1426887716.4,14977
1426887716.43,14985
1426887716.45,14990
1426887716.5,15009
1426887716.51,15013
1426887716.54,15024
1426887716.56,15031
1426887716.59,15038
1426887716.6,15040
1426887716.61,15045
1426887716.62,15047
1426887716.65,15055
1426887716.68,15065
1426887716.71,15076
1426887716.72,15079
1426887716.73,15083
1426887716.76,15090
1426887716.8,15107
1426887716.82,15115
1426887716.83,15116
1426887716.84,15118
1426887716.87,15129
1426887716.88,15130
1426887716.89,15136
1426887716.91,15141
1426887716.94,15152
1426887717.01,15177
1426887717.04,15189
1426887717.09,15209
1426887717.15,15234
1426887717.16,15235
1426887717.18,15242
1426887717.26,15276
1426887717.28,15283
1426887717.33,15293
1426887717.35,15302
1426887717.37,15303
1426887717.39,15308
1426887717.42,15319
1426887717.47,15337
1426887717.49,15345
1426887717.52,15353
1426887717.54,15358
1426887717.59,15379
1426887717.64,15398
1426887717.65,15399
1426887717.66,15402
1426887717.68,15405
1426887717.69,15408
1426887717.74,15429
1426887717.76,15433
1426887717.81,15450
1426887717.83,15456
1426887717.89,15480
1426887717.92,15490
1426887717.93,15494
1426887717.96,15504
1426887718.02,15525
1426887718.04,15533
1426887718.06,15535
1426887718.09,15546
1426887718.15,15568
1426887718.18,15578
1426887718.2,15581
1426887718.24,15594
1426887718.25,15595
1426887718.26,15596
1426887718.27,15597
1426887718.3,15609
1426887718.34,15623
1426887718.35,15624
1426887718.37,15632
1426887718.38,15633
1426887718.39,15634
1426887718.41,15641
1426887718.44,15652
1426887718.58,15710
1426887718.61,15717
1426887718.61,15718
1426887718.62,15719
1426887718.69,15745
1426887718.74,15765
1426887718.77,15773
1426887718.81,15789
1426887718.84,15800
1426887718.86,15808
1426887718.88,15813
1426887718.91,15824
1426887718.95,15837
1426887719.0,15855
1426887719.12,15907
1426887719.15,15915
1426887719.21,15941
1426887719.26,15961
1426887719.27,15964
1426887719.29,15967
1426887719.37,15999
1426887719.39,16006
1426887719.42,16016
1426887719.44,16021
1426887719.46,16027
1426887719.49,16040
1426887719.51,16044
1426887719.51,16045
1426887719.55,16058
1426887719.56,16061
1426887719.58,16067
1426887719.61,16075
1426887719.63,16083
1426887719.64,16085
1426887719.65,16088
1426887719.67,16094
1426887719.7,16104
1426887719.74,16115
1426887719.8,16136
1426887719.84,16150
1426887719.86,16159
1426887719.9,16172
1426887719.92,16180
1426887719.94,16184
1426887719.95,16185
1426887719.96,16186
1426887719.97,16188
1426887719.99,16192
1426887720.0,16193
1426887720.01,16194
1426887720.02,16195
1426887720.1,16220
1426887720.13,16232
1426887720.2,16244
1426887720.24,16256
1426887720.28,16271
1426887720.31,16277
1426887720.32,16279
1426887720.34,16282
1426887720.36,16288
1426887720.39,16298
1426887720.42,16307
